0.0830001831055;-6978002.0
0.101000070572;-6978002.0
0.118000030518;-6978002.0
0.12900018692;-6978002.0
0.140000104904;-6978002.0
0.152000188828;-6978002.0
0.166000127792;-6978002.0
0.178000211716;-6871024.0
0.188000202179;-6871024.0
0.200000047684;-6012140.0
0.211000204086;-6012140.0
0.22200012207;-6012140.0
0.233000040054;-6012140.0
0.244000196457;-5678972.0
0.255000114441;-5678972.0
0.269000053406;-5532222.0
0.279000043869;-5532222.0
0.290000200272;-5532222.0
0.300000190735;-5532222.0
0.307000160217;-5532222.0
0.313000202179;-5532222.0
0.321000099182;-5532222.0
0.329000234604;-5532222.0
0.338000059128;-5532222.0
0.344000101089;-5532222.0
0.352000236511;-5532222.0
0.359000205994;-5532222.0
0.368000030518;-5532222.0
0.376000165939;-5532222.0
0.384000062943;-5532222.0
0.392000198364;-5532222.0
0.399000167847;-5532222.0
0.40700006485;-5532222.0
0.414000034332;-5532222.0
0.420000076294;-5532222.0
0.431000232697;-5532222.0
0.442000150681;-5532222.0
0.453000068665;-5532222.0
0.465000152588;-5532222.0
0.478000164032;-5532222.0
0.490000009537;-5532222.0
0.501000165939;-5532222.0
0.512000083923;-5532222.0
0.523000001907;-5532222.0
0.53200006485;-5532222.0
0.545000076294;-5532222.0
0.561000108719;-5532222.0
0.572000026703;-5532222.0
0.585000038147;-5532222.0
0.59500002861;-5022322.0
0.608000040054;-5022322.0
0.616000175476;-5022322.0
0.62700009346;-5022322.0
0.640000104904;-5022322.0
0.649000167847;-5022322.0
0.65700006485;-5022322.0
0.668000221252;-5022322.0
0.678000211716;-5022322.0
0.68700003624;-5022322.0
0.696000099182;-5022322.0
0.707000017166;-5022322.0
0.716000080109;-5022322.0
0.72200012207;-5022322.0
0.732000112534;-5022322.0
0.738000154495;-5022322.0
0.75;-4732994.0
0.759000062943;-4630320.0
0.768000125885;-4630320.0
0.778000116348;-4630320.0
0.78400015831;-4630320.0
0.790000200272;-4630320.0
0.796000003815;-4630320.0
0.801000118256;-4630320.0
0.806000232697;-4630320.0
0.810000181198;-4630320.0
0.8140001297;-4630320.0
0.817000150681;-4630320.0
0.822000026703;-4630320.0
0.828000068665;-4630320.0
0.834000110626;-4561230.0
0.841000080109;-4561230.0
0.84900021553;-4561230.0
0.857000112534;-4561230.0
0.865000009537;-4561230.0
0.873000144958;-4561230.0
0.881000041962;-4561230.0
0.890000104904;-4561230.0
0.897000074387;-4561230.0
