1.91499996185;-4992518.0
2.06500005722;-4757464.0
2.21600008011;-4699766.0
2.36500000954;-4612334.0
2.51699995995;-4086034.0
2.66499996185;-3928478.0
2.81500005722;-3893970.0
2.96600008011;-3893970.0
3.11299991608;-3864986.0
3.26099991798;-3440604.0
3.40700006485;-3440604.0
3.5569999218;-3440604.0
3.70199990273;-3440604.0
3.84800004959;-3440604.0
3.99300003052;-3190892.0
4.13800001144;-3190892.0
4.28500008583;-2775778.0
4.43300008774;-2603472.0
4.58599996567;-2603472.0
4.73000001907;-2603472.0
4.87299990654;-2603472.0
5.01999998093;-2603472.0
5.16400003433;-2603472.0
5.31200003624;-2603472.0
5.45799994469;-2603472.0
5.60599994659;-2603472.0
5.75600004196;-2603472.0
5.90700006485;-2603472.0
6.05200004578;-2603472.0
6.2009999752;-2603472.0
6.34599995613;-2603472.0
6.49300003052;-2603472.0
6.63899993896;-2450454.0
6.78900003433;-2450454.0
6.93600010872;-2450454.0
7.07899999619;-2450454.0
7.22600007057;-2450454.0
7.3710000515;-2450454.0
7.5150001049;-2450454.0
7.66199994087;-2450454.0
7.80500006676;-2450454.0
7.94900012016;-2450454.0
8.09400010109;-2450454.0
8.24000000954;-2450454.0
8.40400004387;-2450454.0
8.55399990082;-2450454.0
8.70199990273;-2450454.0
8.84800004959;-2450454.0
8.99500012398;-2450454.0
9.14400005341;-2450454.0
9.29100012779;-2450454.0
9.4390001297;-2450454.0
9.58299994469;-2450454.0
9.72600007057;-2450454.0
9.86599993706;-2448552.0
10.010999918;-2448552.0
10.1570000648;-2424770.0
10.3059999943;-2424770.0
10.4549999237;-2424770.0
10.6089999676;-2424770.0
10.7869999409;-2424770.0
10.9649999142;-2424770.0
11.111000061;-2424770.0
11.2590000629;-2150418.0
11.4089999199;-2150418.0
11.5580000877;-2150418.0
11.7039999962;-2129018.0
11.8510000706;-2129018.0
12.003000021;-2129018.0
12.1519999504;-2129018.0
12.3029999733;-2129018.0
12.4509999752;-2129018.0
12.5999999046;-2129018.0
12.745000124;-2129018.0
12.8930001259;-2129018.0
13.0429999828;-2129018.0
13.1909999847;-2129018.0
13.3389999866;-2129018.0
13.4879999161;-2129018.0
13.6340000629;-2129018.0
13.7839999199;-2129018.0
13.9309999943;-2129018.0
14.0859999657;-2129018.0
14.236000061;-2129018.0
14.3870000839;-2129018.0
14.5369999409;-2129018.0
14.6830000877;-2129018.0
14.8370001316;-2129018.0
14.9830000401;-2129018.0
15.1330001354;-2129018.0
15.2790000439;-2129018.0
15.4230000973;-2129018.0
15.5729999542;-2129018.0
15.7220001221;-2129018.0
15.864000082;-2129018.0
16.0099999905;-2129018.0
